Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Cluster,PCA1,PCA2,Segment_Name
32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,52,2455,0,0,0,1,0,0,0,0,1,0,47,39,0,3,-2.3513007980835354,-0.36911550848540164,High Potential Customers
34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,36,2208,0,0,1,0,0,0,0,1,0,0,18,16,0,3,-2.793140761700459,-1.6807288487309695,High Potential Customers
30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,49,2795,0,0,0,1,0,0,0,0,1,0,347,327,0,0,-1.7680727147148112,2.751175532657583,Budget Customers
82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,43,2270,0,0,0,1,0,1,0,0,0,0,2074,1891,3,1,6.361896350242505,-1.564807969169243,Premium Customers
26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,53,2279,1,0,0,0,0,0,0,0,0,1,34,26,0,3,-2.696227584738038,-0.8770861337598683,High Potential Customers
69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,56,2541,1,0,0,0,0,0,0,1,0,0,992,935,0,1,3.998025564613817,-0.25962065996738376,Premium Customers
44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,48,2233,0,0,1,0,0,0,0,1,0,0,40,32,0,3,-2.4611969726862037,-1.0468150220111638,High Potential Customers
60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,72,2702,0,0,1,0,0,0,0,0,0,1,659,633,0,0,0.41901450708031646,2.4133750049942297,Budget Customers
49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,68,2230,1,0,0,0,0,0,0,1,0,0,39,39,0,3,-1.885543654239609,-2.1290861598611643,High Potential Customers
23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,33,2301,0,0,1,0,0,1,0,0,0,0,27,11,0,3,-2.9164961118821084,-1.3025857645802663,High Potential Customers
33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,61,2841,0,0,0,0,1,0,0,0,1,0,616,397,0,0,1.6240376514722878,2.5449317515872085,Budget Customers
72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,62,2318,0,1,0,0,0,0,0,1,0,0,1312,1109,1,1,5.339250015785531,-1.8925510582842822,Premium Customers
69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,69,2654,0,0,0,1,0,0,0,0,0,1,982,925,0,2,2.290795142299741,0.9061930595043494,Regular Customers
70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,45,2508,1,0,0,0,0,0,0,1,0,0,1550,1504,0,2,2.988453102729477,1.206112117999081,Regular Customers
70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,36,2781,0,1,0,0,0,0,0,0,0,1,1795,1762,0,1,3.7322921045464073,0.3023628946395597,Premium Customers
30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,51,2219,0,1,0,0,0,0,0,0,0,1,22,10,1,3,-2.8503697692483256,-1.0509039016960318,High Potential Customers
50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,52,2231,1,0,0,0,0,0,0,0,0,1,145,141,0,3,-2.049112740738206,-0.5095996162026307,High Potential Customers
62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,51,2565,0,0,1,0,0,0,0,0,1,0,838,730,1,2,2.1980245150569053,-0.19132185360694873,Regular Customers
30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,35,2200,0,0,1,0,0,0,0,0,0,1,28,28,0,3,-2.435180452632618,-2.2399954856030706,High Potential Customers
52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,36,2762,0,0,1,0,0,0,0,1,0,0,438,426,0,0,-0.23471001435711109,0.8931108190724669,Budget Customers
44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,63,2320,0,1,0,0,0,0,0,0,0,1,32,18,0,3,-2.1989198423269283,-1.5778308754609307,High Potential Customers
86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,49,2393,1,0,0,0,0,0,0,0,0,1,1667,1632,1,1,4.018604627791899,-1.741734223773557,Premium Customers
76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,45,2452,0,0,0,1,0,0,0,1,0,0,790,760,0,2,2.2561914261600857,0.558903049830214,Regular Customers
42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,38,2647,0,1,0,0,0,0,0,1,0,0,355,328,1,3,-0.7848948644828301,0.41851543927928153,High Potential Customers
88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,31,2217,0,0,0,1,0,0,0,0,1,0,1916,1763,3,1,5.694378312659622,-1.9919156923122319,Premium Customers
31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,35,2677,0,1,0,0,0,0,0,1,0,0,67,62,0,3,-2.6976253469713,0.1694205057622456,High Potential Customers
61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,52,2185,1,0,0,0,0,0,0,1,0,0,704,676,2,0,0.007710048068719868,2.584541604001986,Budget Customers
69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,46,2193,0,0,1,0,0,0,0,1,0,0,758,715,0,1,1.6213999033415103,-2.7092943433159142,Premium Customers
49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,71,2411,1,0,0,0,0,0,0,1,0,0,221,206,0,3,-1.1665698154887643,-0.29840731968162526,High Potential Customers
90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,66,2249,0,0,1,0,0,0,0,0,0,1,1606,1527,1,1,3.5341279099138236,-1.4753864582801215,Premium Customers
113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,75,2191,0,0,1,0,0,0,0,0,0,1,274,271,0,2,2.8004456684384538,0.27689910727822065,Regular Customers
22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,37,2236,0,0,1,0,0,0,0,1,0,0,38,27,0,3,-2.991500275810541,-1.3908939922774528,High Potential Customers
73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,33,2262,0,1,0,0,0,0,0,0,1,0,386,375,0,2,-0.03436537384225201,-1.719535433030432,Regular Customers
29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,49,2407,1,0,0,0,0,0,0,1,0,0,37,35,0,3,-2.6050386471573326,-0.2079785984501646,High Potential Customers
45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,52,2314,0,1,0,0,0,0,0,1,0,0,297,288,1,3,-1.1823291251564396,-0.7441171725741729,High Potential Customers
60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,49,2455,0,1,0,0,0,0,0,0,0,1,952,876,0,2,2.0673668177261004,0.9064273255899862,Regular Customers
33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,34,2303,0,0,0,1,0,0,0,1,0,0,64,58,0,3,-2.6635437043846935,-0.9540901701872176,High Potential Customers
35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,61,2626,0,1,0,0,0,0,0,1,0,0,41,36,0,3,-2.47188441920958,-0.5238404005364994,High Potential Customers
31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,40,2435,0,1,0,0,0,0,0,0,1,0,32,13,1,3,-2.741142809582087,-0.8835386444495956,High Potential Customers
92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,60,2229,0,0,0,1,0,1,0,0,0,0,1235,1207,0,1,4.594370580273803,-2.908228268860012,Premium Customers
67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,50,2755,0,0,1,0,0,0,0,1,0,0,1383,1276,1,1,3.351859819457092,1.025287813879105,Premium Customers
77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,53,2835,0,1,0,0,0,0,0,1,0,0,1682,1549,2,1,3.152438762435646,1.9236760438469074,Premium Customers
52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,57,2679,0,0,0,0,1,0,0,0,0,1,1024,850,0,0,1.582126395291182,4.0417503917362305,Budget Customers
57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,52,2833,0,0,1,0,0,0,0,1,0,0,279,142,2,0,-0.37435054476921414,3.0601859442842048,Budget Customers
36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,39,2553,0,0,1,0,0,0,0,0,0,1,40,33,0,3,-2.489768338606106,-0.23521877389640647,High Potential Customers
34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,55,2709,0,0,0,1,0,0,0,0,0,1,19,17,0,3,-2.789906614516835,-0.20468717260515829,High Potential Customers
31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,43,2166,0,0,1,0,0,1,0,0,0,0,47,24,0,3,-2.239531718648213,-2.176726349296078,High Potential Customers
70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,48,2320,0,1,0,0,0,1,0,0,0,0,724,539,0,1,3.7976128105437255,-0.8505217664111252,Premium Customers
91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,64,2776,0,0,1,0,0,0,0,1,0,0,1649,1622,4,1,4.077015528720808,0.4923872327554082,Premium Customers
77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,77,2430,0,0,1,0,0,0,0,0,1,0,1702,1669,1,1,4.320706603781979,0.03643959255828561,Premium Customers
80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,61,2696,0,0,1,0,0,0,0,1,0,0,1169,1147,0,1,3.716466375549305,1.2957192939985946,Premium Customers
22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,43,2456,0,1,0,0,0,0,0,0,1,0,19,14,0,3,-2.7690460109687733,-1.2289927067149689,High Potential Customers
70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,50,2530,0,1,0,0,0,0,0,1,0,0,1253,1226,0,1,2.3337254022727527,-1.5218544803487861,Premium Customers
64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,63,2752,0,0,1,0,0,0,0,1,0,0,1228,1120,0,1,2.8921843473509896,0.9454616672198185,Premium Customers
62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,55,2536,0,1,0,0,0,0,0,0,1,0,658,567,0,0,1.0333107054922617,2.021869349736954,Budget Customers
61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,46,2380,0,1,0,0,0,0,0,0,0,1,90,89,0,3,-1.847497847449761,-1.2584648184207936,High Potential Customers
67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,73,2433,0,1,0,0,0,0,0,0,0,1,345,276,0,2,0.22123122582619967,-0.4255418835614011,Regular Customers
21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,38,2332,0,1,0,0,0,0,0,0,1,0,36,28,0,3,-2.783176205106807,-0.45831231287959145,High Potential Customers
29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,52,2248,0,1,0,0,0,0,0,0,1,0,45,27,0,3,-2.577741566080405,-0.6697867911425797,High Potential Customers
75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,69,2606,0,1,0,0,0,0,0,1,0,0,801,701,0,1,3.0937754228413707,-0.027933411797281683,Premium Customers
34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,45,2820,0,0,0,1,0,1,0,0,0,0,35,32,0,3,-2.6447206188600374,0.23922106048830327,High Potential Customers
54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,64,2635,0,0,1,0,0,0,0,0,0,1,447,439,0,0,0.1075447525729738,0.7647193479713259,Budget Customers
54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,71,2746,0,0,0,0,1,0,0,0,0,1,775,775,0,0,0.3683793965907581,2.717372800688981,Budget Customers
34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,61,2257,0,1,0,0,0,0,0,0,1,0,14,13,0,3,-2.6656995776932177,-1.6915142768192852,High Potential Customers
25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,47,2461,0,1,0,0,0,0,0,1,0,0,34,30,0,3,-2.3996983421172287,-1.3389612825115247,High Potential Customers
73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,36,2302,0,1,0,0,0,0,0,0,0,1,1400,1288,3,2,2.8739867884720827,-0.7760540357043944,Regular Customers
28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,70,2690,0,0,0,1,0,0,0,1,0,0,39,35,0,3,-2.7440446697780314,0.09912849199981409,High Potential Customers
23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,43,2850,0,0,1,0,0,0,0,1,0,0,36,30,0,3,-2.8244288701660714,0.08246145076084622,High Potential Customers
72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,36,2224,0,1,0,0,0,0,0,1,0,0,865,641,0,1,4.24931995758417,-1.794906927875337,Premium Customers
34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,44,2812,0,1,0,0,0,0,0,0,1,0,121,80,0,3,-2.021851001806883,0.549302846943752,High Potential Customers
70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,69,2667,0,0,0,0,1,0,0,1,0,0,1158,1044,0,1,2.8894221957857336,-0.12474300554284427,Premium Customers
63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,38,2763,0,1,0,0,0,0,0,1,0,0,1028,883,0,1,4.087795661463395,-1.015155718260812,Premium Customers
83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,46,2168,0,1,0,0,0,0,0,0,1,0,801,786,0,1,2.7594496910763366,-2.46997284769236,Premium Customers
36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,52,2614,0,0,1,0,0,0,0,1,0,0,71,68,0,3,-2.501543511615321,0.5784682244851004,High Potential Customers
51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,80,2515,0,0,1,0,0,0,0,0,0,1,151,145,0,3,-1.5565222140156156,-0.3712681833713657,High Potential Customers
56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,44,2443,0,1,0,0,0,0,0,1,0,0,512,463,0,2,0.7685356126389836,-0.8807425349240872,Regular Customers
80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,69,2207,0,0,1,0,0,0,0,1,0,0,1228,1120,0,1,3.390954040512923,-1.6727873818473318,Premium Customers
72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,44,2844,0,0,0,1,0,0,0,0,0,1,2092,2092,0,1,3.7416058558094543,1.711097113283161,Premium Customers
61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,56,2377,0,0,1,0,0,0,0,0,0,1,450,437,0,2,-0.1792951117634494,-0.7595169555104189,Regular Customers
76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,70,2216,0,0,0,0,1,0,0,0,0,1,1098,1066,0,2,2.5706542285964926,-2.3617007032697592,Regular Customers
29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,44,2322,0,0,0,1,0,0,0,1,0,0,19,18,0,3,-2.817820747465982,-1.3282804804480492,High Potential Customers
46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,64,2774,0,0,1,0,0,0,0,1,0,0,350,323,1,0,-0.565739294616718,1.783315755949972,Budget Customers
96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,30,2591,0,0,1,0,0,0,0,1,0,0,1527,1510,1,1,4.470853202536735,-1.0869188203098206,Premium Customers
70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,55,2520,0,1,0,0,0,0,0,0,1,0,923,834,0,1,3.1633644730652137,0.6940338129707131,Premium Customers
71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,58,2514,0,0,0,0,1,0,0,0,0,1,1606,1446,3,2,2.134554495262008,1.1143032071176244,Regular Customers
44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,42,2171,0,1,0,0,0,0,0,1,0,0,44,43,0,3,-2.14156659232324,-1.5319343054433314,High Potential Customers
40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,68,2578,0,0,1,0,0,0,0,1,0,0,118,75,0,3,-2.058582746874224,0.9193412665269838,High Potential Customers
48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,54,2334,1,0,0,0,0,0,0,1,0,0,120,96,0,3,-2.0502293435733625,-0.6646856495369139,High Potential Customers
74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,73,2468,0,0,0,1,0,0,0,1,0,0,1685,1636,0,1,5.419963740002491,-1.0134034160833676,Premium Customers
64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,48,2409,0,0,0,1,0,0,0,1,0,0,730,637,0,2,1.729135943724679,0.29936620929963115,Regular Customers
77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,57,2280,0,0,0,1,0,0,0,1,0,0,1117,1096,0,1,3.4677717896170828,-0.7898039384473058,Premium Customers
72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,71,2646,0,0,0,0,1,0,0,1,0,0,1376,1323,1,1,4.221718141247321,-1.0932554643041577,Premium Customers
85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,42,2316,0,0,0,1,0,0,0,0,1,0,1358,1345,2,2,2.768062667319787,-1.5243162192626862,Regular Customers
55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,54,2659,1,0,0,0,0,0,0,1,0,0,956,930,1,2,0.8572908283245223,0.4248279707278722,Regular Customers
39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,37,2255,0,0,1,0,0,0,0,1,0,0,32,20,1,3,-2.4769168006708937,-1.8914392426639972,High Potential Customers
40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,45,2607,0,1,0,0,0,0,0,1,0,0,384,334,0,0,-0.7135952960469247,0.7276109870626615,Budget Customers
4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,51,2426,0,1,0,0,0,0,0,1,0,0,38,-283,0,0,0.36189187808182516,2.2513262747528113,Budget Customers
32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,57,2855,0,1,0,0,0,1,0,0,0,0,523,470,0,2,1.3036632841229885,0.16096955999813856,Regular Customers
38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,52,2441,0,0,1,0,0,0,0,0,0,1,78,68,0,3,-2.403697933657833,0.38665572576568136,High Potential Customers
36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,41,2239,0,1,0,0,0,0,0,1,0,0,50,37,0,3,-2.7250242758998597,-1.0846138978238105,High Potential Customers
31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,36,2730,0,0,1,0,0,0,0,0,1,0,18,9,1,3,-2.9846409270090177,-0.1347951386334079,High Potential Customers
24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,36,2646,0,1,0,0,0,0,0,1,0,0,149,105,0,3,-2.1551739550797593,0.9817058584319884,High Potential Customers
94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,69,2296,0,1,0,0,0,0,0,1,0,0,2068,1925,2,1,6.727197665737935,-1.9067949278343346,Premium Customers
58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,58,2543,0,1,0,0,0,0,0,0,1,0,118,96,0,3,-1.4477391348750168,-0.9376090701206838,High Potential Customers
53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,45,2661,0,0,1,0,0,0,0,1,0,0,388,361,0,0,-0.8605979802856429,2.5856442622854634,Budget Customers
57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,42,2667,0,1,0,0,0,0,0,1,0,0,221,179,0,0,-1.4631449752595789,1.7289945634923978,Budget Customers
51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,29,2531,0,1,0,0,0,0,0,1,0,0,276,159,0,3,-0.23758039928017954,-0.888527218474625,High Potential Customers
23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,34,2410,0,1,0,0,0,0,0,1,0,0,118,89,0,3,-2.522171837982518,0.10292921534879496,High Potential Customers
58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,64,2236,0,1,0,0,0,0,0,1,0,0,392,341,0,2,0.06503078154821625,-1.2120954775267243,Regular Customers
72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,57,2354,1,0,0,0,0,0,0,0,0,1,1903,1848,1,1,4.006394586166924,-0.8886030903740222,Premium Customers
39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,49,2617,0,1,0,0,0,0,0,0,1,0,153,132,0,3,-1.8113515898653654,0.1983108509104608,High Potential Customers
91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,73,2414,0,0,1,0,0,0,0,0,1,0,2169,2121,1,1,5.378327142906984,-0.07864400058390726,Premium Customers
94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,62,2246,0,0,1,0,0,0,0,1,0,0,1675,1659,2,1,3.4709997573856533,-1.0259142318012568,Premium Customers
13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,60,2597,0,0,0,1,0,0,0,1,0,0,20,15,0,3,-3.1079215585895867,0.15576792585840277,High Potential Customers
96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,40,2196,0,1,0,0,0,1,0,0,0,0,747,685,3,2,2.538189164951713,-1.7539270446768942,Regular Customers
79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,45,2828,0,1,0,0,0,0,0,1,0,0,851,807,1,2,1.8904412479965906,0.0667551119362468,Regular Customers
56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,45,2710,0,0,0,1,0,0,0,0,0,1,453,422,0,2,0.20421763040662536,0.3244279055482239,Regular Customers
32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,47,2688,0,1,0,0,0,0,0,0,0,1,390,367,1,0,-1.303371445065046,1.8701633767845622,Budget Customers
67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,40,2337,0,0,1,0,0,1,0,0,0,0,264,197,0,2,-0.08065286530536986,-1.3959498816064346,Regular Customers
24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,50,2637,0,0,1,0,0,0,0,1,0,0,22,19,0,3,-2.7653231618483116,-0.5408310624770437,High Potential Customers
28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,53,2346,1,0,0,0,0,0,0,0,0,1,13,13,0,3,-2.886332411336277,-1.2548144190714752,High Potential Customers
22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,50,2820,0,1,0,0,0,0,0,1,0,0,93,71,0,3,-2.230970989087355,1.0068760631049214,High Potential Customers
33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,54,2176,0,0,1,0,0,0,0,1,0,0,16,16,0,3,-2.539092166946295,-2.2860124462320206,High Potential Customers
30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,43,2393,0,1,0,0,0,0,0,1,0,0,50,48,0,3,-2.8779068596629194,-0.3370240495252653,High Potential Customers
63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,50,2739,0,1,0,0,0,0,0,1,0,0,1384,1304,0,1,3.8486584882562522,0.8560800758615033,Premium Customers
41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,56,2660,1,0,0,0,0,0,0,1,0,0,350,259,1,0,-0.9499961741325843,1.8161740678952285,Budget Customers
68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,61,2444,1,0,0,0,0,0,0,0,0,1,263,243,0,2,-0.4257382950147305,-1.1919565142947912,Regular Customers
65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,54,2278,0,0,0,1,0,0,0,0,0,1,712,677,0,2,0.7204029053792776,0.588481001243117,Regular Customers
